y,x
46,197
46,198
46,199
46,200
46,201
46,202
46,203
46,204
46,205
46,206
46,207
46,208
46,209
46,210
46,211
46,212
46,213
46,214
46,215
46,216
46,217
46,218
46,219
46,220
46,221
46,222
46,223
46,224
46,225
46,226
46,227
46,228
46,229
46,230
46,231
46,232
46,233
46,234
46,235
46,236
46,237
46,238
46,239
46,240
46,241
46,242
46,243
46,244
46,245
46,246
46,247
46,248
46,249
47,40
47,41
47,42
47,43
47,44
47,45
47,46
47,47
47,48
47,49
47,50
47,51
47,52
47,53
47,54
47,55
47,56
47,57
47,58
47,59
47,60
47,61
47,62
47,63
47,64
47,65
47,66
47,67
47,68
47,69
47,70
47,71
47,72
47,73
47,74
47,75
47,76
47,77
47,78
47,79
47,80
47,81
47,82
47,83
47,84
47,85
47,86
47,87
47,88
47,89
47,90
47,91
47,92
47,93
47,94
47,95
47,96
47,97
47,98
47,99
47,100
47,101
47,102
47,103
47,104
47,105
47,106
47,107
47,108
47,109
47,120
47,121
47,122
47,123
47,124
47,125
47,126
47,127
47,128
47,129
47,130
47,131
47,132
47,133
47,134
47,135
47,136
47,137
47,138
47,139
47,140
47,141
47,142
47,143
47,144
47,145
47,146
47,147
47,148
47,149
47,150
47,151
47,152
47,153
47,154
47,155
47,156
47,157
47,158
47,159
47,180
47,181
47,182
47,183
47,184
47,185
47,186
47,187
47,188
47,189
47,190
47,191
47,192
47,193
47,194
47,195
47,196
47,197
47,198
47,199
47,200
47,201
47,202
47,203
47,204
47,205
47,206
47,207
47,208
47,209
47,210
47,211
47,212
47,213
47,214
47,215
47,216
47,217
47,218
47,219
47,220
47,221
47,222
47,223
47,224
47,225
47,226
47,227
47,228
47,229
47,230
47,231
47,232
47,233
47,234
47,235
47,236
47,237
47,238
47,239
47,240
47,241
47,242
47,243
47,244
47,245
47,246
47,247
47,248
47,249
48,40
48,41
48,42
48,43
48,44
48,45
48,46
48,47
48,48
48,49
48,50
48,51
48,52
48,53
48,54
48,55
48,56
48,57
48,58
48,59
48,60
48,61
48,62
48,63
48,64
48,65
48,66
48,67
48,68
48,69
48,70
48,71
48,72
48,73
48,74
48,75
48,76
48,77
48,78
48,79
48,80
48,81
48,82
48,83
48,84
48,85
48,86
48,87
48,88
48,89
48,90
48,91
48,92
48,93
48,94
48,95
48,96
48,97
48,98
48,99
48,100
48,101
48,102
48,103
48,104
48,105
48,106
48,107
48,108
48,109
48,120
48,121
48,122
48,123
48,124
48,125
48,126
48,127
48,128
48,129
48,130
48,131
48,132
48,133
48,134
48,135
48,136
48,137
48,138
48,139
48,140
48,141
48,142
48,143
48,144
48,145
48,146
48,147
48,148
48,149
48,150
48,151
48,152
48,153
48,154
48,155
48,156
48,157
48,158
48,159
48,180
48,181
48,182
48,183
48,184
48,185
48,186
48,187
48,188
48,189
48,190
48,191
48,192
48,193
48,194
48,195
48,196
48,197
48,198
48,199
48,200
48,201
48,202
48,203
48,204
48,205
48,206
48,207
48,208
48,209
48,210
48,211
48,212
48,213
48,214
48,215
48,216
48,217
48,218
48,219
48,220
48,221
48,222
48,223
48,224
48,225
48,226
48,227
48,228
48,229
48,230
48,231
48,232
48,233
48,234
48,235
48,236
48,237
48,238
48,239
48,240
48,241
48,242
48,243
48,244
48,245
48,246
48,247
48,248
48,249
49,40
49,41
49,42
49,43
49,44
49,45
49,46
49,47
49,48
49,49
49,50
49,51
49,52
49,53
49,54
49,55
49,56
49,57
49,58
49,59
49,60
49,61
49,62
49,63
49,64
49,65
49,66
49,67
49,68
49,69
49,70
49,71
49,72
49,73
49,74
49,75
49,76
49,77
49,78
49,79
49,80
49,81
49,82
49,83
49,84
49,85
49,86
49,87
49,88
49,89
49,90
49,91
49,92
49,93
49,94
49,95
49,96
49,97
49,98
49,99
49,100
49,101
49,102
49,103
49,104
49,105
49,106
49,107
49,108
49,109
49,120
49,121
49,122
49,123
49,124
49,125
49,126
49,127
49,128
49,129
49,130
49,131
49,132
49,133
49,134
49,135
49,136
49,137
49,138
49,139
49,140
49,141
49,142
49,143
49,144
49,145
49,146
49,147
49,148
49,149
49,150
49,151
49,152
49,153
49,154
49,155
49,156
49,157
49,158
49,159
49,180
49,181
49,182
49,183
49,184
49,185
49,186
49,187
49,188
49,189
49,190
49,191
49,192
49,193
49,194
49,195
49,196
49,197
49,198
49,199
49,200
49,201
49,202
49,203
49,204
49,205
49,206
49,207
49,208
49,209
49,210
49,211
49,212
49,213
49,214
49,215
49,216
49,217
49,218
49,219
49,220
49,221
49,222
49,223
49,224
49,225
49,226
49,227
49,228
49,229
49,230
49,231
49,232
49,233
49,234
49,235
49,236
49,237
49,238
49,239
49,240
49,241
49,242
49,243
49,244
49,245
49,246
49,247
49,248
49,249
50,40
50,41
50,42
50,43
50,44
50,45
50,46
50,47
50,48
50,49
50,100
50,101
50,102
50,103
50,104
50,105
50,106
50,107
50,108
50,109
50,140
50,141
50,142
50,143
50,144
50,145
50,146
50,147
50,148
50,149
50,180
50,181
50,182
50,183
50,184
50,185
50,186
50,187
50,188
50,189
50,240
50,241
50,242
50,243
50,244
50,245
50,246
50,247
50,248
50,249
51,40
51,41
51,42
51,43
51,44
51,45
51,46
51,47
51,48
51,49
51,100
51,101
51,102
51,103
51,104
51,105
51,106
51,107
51,108
51,109
51,140
51,141
51,142
51,143
51,144
51,145
51,146
51,147
51,148
51,149
51,180
51,181
51,182
51,183
51,184
51,185
51,186
51,187
51,188
51,189
51,240
51,241
51,242
51,243
51,244
51,245
51,246
51,247
51,248
51,249
52,40
52,41
52,42
52,43
52,44
52,45
52,46
52,47
52,48
52,49
52,100
52,101
52,102
52,103
52,104
52,105
52,106
52,107
52,108
52,109
52,140
52,141
52,142
52,143
52,144
52,145
52,146
52,147
52,148
52,149
52,180
52,181
52,182
52,183
52,184
52,185
52,186
52,187
52,188
52,189
52,240
52,241
52,242
52,243
52,244
52,245
52,246
52,247
52,248
52,249
53,40
53,41
53,42
53,43
53,44
53,45
53,46
53,47
53,48
53,49
53,100
53,101
53,102
53,103
53,104
53,105
53,106
53,107
53,108
53,109
53,140
53,141
53,142
53,143
53,144
53,145
53,146
53,147
53,148
53,149
53,180
53,181
53,182
53,183
53,184
53,185
53,186
53,187
53,188
53,189
53,240
53,241
53,242
53,243
53,244
53,245
53,246
53,247
53,248
53,249
54,40
54,41
54,42
54,43
54,44
54,45
54,46
54,47
54,48
54,49
54,100
54,101
54,102
54,103
54,104
54,105
54,106
54,107
54,108
54,109
54,140
54,141
54,142
54,143
54,144
54,145
54,146
54,147
54,148
54,149
54,180
54,181
54,182
54,183
54,184
54,185
54,186
54,187
54,188
54,189
54,240
54,241
54,242
54,243
54,244
54,245
54,246
54,247
54,248
54,249
55,40
55,41
55,42
55,43
55,44
55,45
55,46
55,47
55,48
55,49
55,100
55,101
55,102
55,103
55,104
55,105
55,106
55,107
55,108
55,109
55,140
55,141
55,142
55,143
55,144
55,145
55,146
55,147
55,148
55,149
55,180
55,181
55,182
55,183
55,184
55,185
55,186
55,187
55,188
55,189
55,240
55,241
55,242
55,243
55,244
55,245
55,246
55,247
55,248
55,249
56,40
56,41
56,42
56,43
56,44
56,45
56,46
56,47
56,48
56,49
56,100
56,101
56,102
56,103
56,104
56,105
56,106
56,107
56,108
56,109
56,140
56,141
56,142
56,143
56,144
56,145
56,146
56,147
56,148
56,149
56,180
56,181
56,182
56,183
56,184
56,185
56,186
56,187
56,188
56,189
56,240
56,241
56,242
56,243
56,244
56,245
56,246
56,247
56,248
56,249
57,40
57,41
57,42
57,43
57,44
57,45
57,46
57,47
57,48
57,49
57,100
57,101
57,102
57,103
57,104
57,105
57,106
57,107
57,108
57,109
57,140
57,141
57,142
57,143
57,144
57,145
57,146
57,147
57,148
57,149
57,180
57,181
57,182
57,183
57,184
57,185
57,186
57,187
57,188
57,189
57,240
57,241
57,242
57,243
57,244
57,245
57,246
57,247
57,248
57,249
58,40
58,41
58,42
58,43
58,44
58,45
58,46
58,47
58,48
58,49
58,100
58,101
58,102
58,103
58,104
58,105
58,106
58,107
58,108
58,109
58,140
58,141
58,142
58,143
58,144
58,145
58,146
58,147
58,148
58,149
58,180
58,181
58,182
58,183
58,184
58,185
58,186
58,187
58,188
58,189
58,240
58,241
58,242
58,243
58,244
58,245
58,246
58,247
58,248
58,249
59,40
59,41
59,42
59,43
59,44
59,45
59,46
59,47
59,48
59,49
59,100
59,101
59,102
59,103
59,104
59,105
59,106
59,107
59,108
59,109
59,140
59,141
59,142
59,143
59,144
59,145
59,146
59,147
59,148
59,149
59,180
59,181
59,182
59,183
59,184
59,185
59,186
59,187
59,188
59,189
59,240
59,241
59,242
59,243
59,244
59,245
59,246
59,247
59,248
59,249
60,40
60,41
60,42
60,43
60,44
60,45
60,46
60,47
60,48
60,49
60,60
60,61
60,62
60,63
60,64
60,65
60,66
60,67
60,68
60,69
60,70
60,71
60,72
60,73
60,74
60,75
60,76
60,77
60,78
60,79
60,80
60,81
60,82
60,83
60,84
60,85
60,86
60,87
60,88
60,89
60,100
60,101
60,102
60,103
60,104
60,105
60,106
60,107
60,108
60,109
60,120
60,121
60,122
60,123
60,124
60,125
60,126
60,127
60,128
60,129
60,130
60,131
60,132
60,133
60,134
60,135
60,136
60,137
60,138
60,139
60,150
60,151
60,152
60,153
60,154
60,155
60,156
60,157
60,158
60,159
60,160
60,161
60,162
60,163
60,164
60,165
60,166
60,167
60,168
60,169
60,180
60,181
60,182
60,183
60,184
60,185
60,186
60,187
60,188
60,189
60,200
60,201
60,202
60,203
60,204
60,205
60,206
60,207
60,208
60,209
60,210
60,211
60,212
60,213
60,214
60,215
60,216
60,217
60,218
60,219
60,220
60,221
60,222
60,223
60,224
60,225
60,226
60,227
60,228
60,229
60,240
60,241
60,242
60,243
60,244
60,245
60,246
60,247
60,248
60,249
61,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
61,48
61,49
61,60
61,61
61,62
61,63
61,64
61,65
61,66
61,67
61,68
61,69
61,70
61,71
61,72
61,73
61,74
61,75
61,76
61,77
61,78
61,79
61,80
61,81
61,82
61,83
61,84
61,85
61,86
61,87
61,88
61,89
61,100
61,101
61,102
61,103
61,104
61,105
61,106
61,107
61,108
61,109
61,120
61,121
61,122
61,123
61,124
61,125
61,126
61,127
61,128
61,129
61,130
61,131
61,132
61,133
61,134
61,135
61,136
61,137
61,138
61,139
61,150
61,151
61,152
61,153
61,154
61,155
61,156
61,157
61,158
61,159
61,160
61,161
61,162
61,163
61,164
61,165
61,166
61,167
61,168
61,169
61,180
61,181
61,182
61,183
61,184
61,185
61,186
61,187
61,188
61,189
61,200
61,201
61,202
61,203
61,204
61,205
61,206
61,207
61,208
61,209
61,210
61,211
61,212
61,213
61,214
61,215
61,216
61,217
61,218
61,219
61,220
61,221
61,222
61,223
61,224
61,225
61,226
61,227
61,228
61,229
61,240
61,241
61,242
61,243
61,244
61,245
61,246
61,247
61,248
61,249
62,40
62,41
62,42
62,43
62,44
62,45
62,46
62,47
62,48
62,49
62,60
62,61
62,62
62,63
62,64
62,65
62,66
62,67
62,68
62,69
62,70
62,71
62,72
62,73
62,74
62,75
62,76
62,77
62,78
62,79
62,80
62,81
62,82
62,83
62,84
62,85
62,86
62,87
62,88
62,89
62,100
62,101
62,102
62,103
62,104
62,105
62,106
62,107
62,108
62,109
62,120
62,121
62,122
62,123
62,124
62,125
62,126
62,127
62,128
62,129
62,130
62,131
62,132
62,133
62,134
62,135
62,136
62,137
62,138
62,139
62,150
62,151
62,152
62,153
62,154
62,155
62,156
62,157
62,158
62,159
62,160
62,161
62,162
62,163
62,164
62,165
62,166
62,167
62,168
62,169
62,180
62,181
62,182
62,183
62,184
62,185
62,186
62,187
62,188
62,189
62,200
62,201
62,202
62,203
62,204
62,205
62,206
62,207
62,208
62,209
62,210
62,211
62,212
62,213
62,214
62,215
62,216
62,217
62,218
62,219
62,220
62,221
62,222
62,223
62,224
62,225
62,226
62,227
62,228
62,229
62,240
62,241
62,242
62,243
62,244
62,245
62,246
62,247
62,248
62,249
63,40
63,41
63,42
63,43
63,44
63,45
63,46
63,47
63,48
63,49
63,60
63,61
63,62
63,63
63,64
63,65
63,66
63,67
63,68
63,69
63,70
63,71
63,72
63,73
63,74
63,75
63,76
63,77
63,78
63,79
63,80
63,81
63,82
63,83
63,84
63,85
63,86
63,87
63,88
63,89
63,100
63,101
63,102
63,103
63,104
63,105
63,106
63,107
63,108
63,109
63,120
63,121
63,122
63,123
63,124
63,125
63,126
63,127
63,128
63,129
63,130
63,131
63,132
63,133
63,134
63,135
63,136
63,137
63,138
63,139
63,150
63,151
63,152
63,153
63,154
63,155
63,156
63,157
63,158
63,159
63,160
63,161
63,162
63,163
63,164
63,165
63,166
63,167
63,168
63,169
63,180
63,181
63,182
63,183
63,184
63,185
63,186
63,187
63,188
63,189
63,200
63,201
63,202
63,203
63,204
63,205
63,206
63,207
63,208
63,209
63,210
63,211
63,212
63,213
63,214
63,215
63,216
63,217
63,218
63,219
63,220
63,221
63,222
63,223
63,224
63,225
63,226
63,227
63,228
63,229
63,240
63,241
63,242
63,243
63,244
63,245
63,246
63,247
63,248
63,249
64,40
64,41
64,42
64,43
64,44
64,45
64,46
64,47
64,48
64,49
64,60
64,61
64,62
64,63
64,64
64,65
64,66
64,67
64,68
64,69
64,70
64,71
64,72
64,73
64,74
64,75
64,76
64,77
64,78
64,79
64,80
64,81
64,82
64,83
64,84
64,85
64,86
64,87
64,88
64,89
64,100
64,101
64,102
64,103
64,104
64,105
64,106
64,107
64,108
64,109
64,120
64,121
64,122
64,123
64,124
64,125
64,126
64,127
64,128
64,129
64,130
64,131
64,132
64,133
64,134
64,135
64,136
64,137
64,138
64,139
64,150
64,151
64,152
64,153
64,154
64,155
64,156
64,157
64,158
64,159
64,160
64,161
64,162
64,163
64,164
64,165
64,166
64,167
64,168
64,169
64,180
64,181
64,182
64,183
64,184
64,185
64,186
64,187
64,188
64,189
64,200
64,201
64,202
64,203
64,204
64,205
64,206
64,207
64,208
64,209
64,210
64,211
64,212
64,213
64,214
64,215
64,216
64,217
64,218
64,219
64,220
64,221
64,222
64,223
64,224
64,225
64,226
64,227
64,228
64,229
64,240
64,241
64,242
64,243
64,244
64,245
64,246
64,247
64,248
64,249
65,40
65,41
65,42
65,43
65,44
65,45
65,46
65,47
65,48
65,49
65,60
65,61
65,62
65,63
65,64
65,65
65,66
65,67
65,68
65,69
65,70
65,71
65,72
65,73
65,74
65,75
65,76
65,77
65,78
65,79
65,80
65,81
65,82
65,83
65,84
65,85
65,86
65,87
65,88
65,89
65,100
65,101
65,102
65,103
65,104
65,105
65,106
65,107
65,108
65,109
65,120
65,121
65,122
65,123
65,124
65,125
65,126
65,127
65,128
65,129
65,130
65,131
65,132
65,133
65,134
65,135
65,136
65,137
65,138
65,139
65,150
65,151
65,152
65,153
65,154
65,155
65,156
65,157
65,158
65,159
65,160
65,161
65,162
65,163
65,164
65,165
65,166
65,167
65,168
65,169
65,180
65,181
65,182
65,183
65,184
65,185
65,186
65,187
65,188
65,189
65,200
65,201
65,202
65,203
65,204
65,205
65,206
65,207
65,208
65,209
65,210
65,211
65,212
65,213
65,214
65,215
65,216
65,217
65,218
65,219
65,220
65,221
65,222
65,223
65,224
65,225
65,226
65,227
65,228
65,229
65,240
65,241
65,242
65,243
65,244
65,245
65,246
65,247
65,248
65,249
66,40
66,41
66,42
66,43
66,44
66,45
66,46
66,47
66,48
66,49
66,60
66,61
66,62
66,63
66,64
66,65
66,66
66,67
66,68
66,69
66,70
66,71
66,72
66,73
66,74
66,75
66,76
66,77
66,78
66,79
66,80
66,81
66,82
66,83
66,84
66,85
66,86
66,87
66,88
66,89
66,100
66,101
66,102
66,103
66,104
66,105
66,106
66,107
66,108
66,109
66,120
66,121
66,122
66,123
66,124
66,125
66,126
66,127
66,128
66,129
66,130
66,131
66,132
66,133
66,134
66,135
66,136
66,137
66,138
66,139
66,150
66,151
66,152
66,153
66,154
66,155
66,156
66,157
66,158
66,159
66,160
66,161
66,162
66,163
66,164
66,165
66,166
66,167
66,168
66,169
66,180
66,181
66,182
66,183
66,184
66,185
66,186
66,187
66,188
66,189
66,200
66,201
66,202
66,203
66,204
66,205
66,206
66,207
66,208
66,209
66,210
66,211
66,212
66,213
66,214
66,215
66,216
66,217
66,218
66,219
66,220
66,221
66,222
66,223
66,224
66,225
66,226
66,227
66,228
66,229
66,240
66,241
66,242
66,243
66,244
66,245
66,246
66,247
66,248
66,249
67,40
67,41
67,42
67,43
67,44
67,45
67,46
67,47
67,48
67,49
67,60
67,61
67,62
67,63
67,64
67,65
67,66
67,67
67,68
67,69
67,70
67,71
67,72
67,73
67,74
67,75
67,76
67,77
67,78
67,79
67,80
67,81
67,82
67,83
67,84
67,85
67,86
67,87
67,88
67,89
67,100
67,101
67,102
67,103
67,104
67,105
67,106
67,107
67,108
67,109
67,120
67,121
67,122
67,123
67,124
67,125
67,126
67,127
67,128
67,129
67,130
67,131
67,132
67,133
67,134
67,135
67,136
67,137
67,138
67,139
67,150
67,151
67,152
67,153
67,154
67,155
67,156
67,157
67,158
67,159
67,160
67,161
67,162
67,163
67,164
67,165
67,166
67,167
67,168
67,169
67,180
67,181
67,182
67,183
67,184
67,185
67,186
67,187
67,188
67,189
67,200
67,201
67,202
67,203
67,204
67,205
67,206
67,207
67,208
67,209
67,210
67,211
67,212
67,213
67,214
67,215
67,216
67,217
67,218
67,219
67,220
67,221
67,222
67,223
67,224
67,225
67,226
67,227
67,228
67,229
67,240
67,241
67,242
67,243
67,244
67,245
67,246
67,247
67,248
67,249
68,40
68,41
68,42
68,43
68,44
68,45
68,46
68,47
68,48
68,49
68,60
68,61
68,62
68,63
68,64
68,65
68,66
68,67
68,68
68,69
68,70
68,71
68,72
68,73
68,74
68,75
68,76
68,77
68,78
68,79
68,80
68,81
68,82
68,83
68,84
68,85
68,86
68,87
68,88
68,89
68,100
68,101
68,102
68,103
68,104
68,105
68,106
68,107
68,108
68,109
68,120
68,121
68,122
68,123
68,124
68,125
68,126
68,127
68,128
68,129
68,130
68,131
68,132
68,133
68,134
68,135
68,136
68,137
68,138
68,139
68,150
68,151
68,152
68,153
68,154
68,155
68,156
68,157
